0.0,136.0
1.0,199.0
2.0,208.0
3.0,232.0
4.0,249.0
5.0,261.0
6.0,273.0
7.0,260.0
8.0,270.0
9.0,252.0
10.0,281.0
11.0,276.0
12.0,268.0
13.0,295.0
14.0,275.0
15.0,273.0
16.0,259.0
17.0,291.0
18.0,292.0
19.0,277.0
20.0,311.0
21.0,344.0
22.0,402.0
23.0,394.0
24.0,357.0
25.0,299.0
26.0,306.0
27.0,322.0
28.0,303.0
29.0,328.0
30.0,307.0
31.0,319.0
32.0,336.0
33.0,297.0
34.0,323.0
35.0,333.0
36.0,330.0
37.0,368.0
38.0,371.0
39.0,347.0
40.0,354.0
41.0,335.0
42.0,352.0
43.0,345.0
44.0,339.0
45.0,349.0
46.0,392.0
47.0,356.0
48.0,365.0
49.0,360.0
50.0,390.0
51.0,419.0
52.0,379.0
53.0,384.0
54.0,388.0
55.0,396.0
56.0,389.0
57.0,364.0
58.0,402.0
59.0,370.0
60.0,387.0
61.0,390.0
62.0,366.0
63.0,378.0
64.0,408.0
65.0,416.0
66.0,408.0
67.0,372.0
68.0,413.0
69.0,426.0
70.0,414.0
71.0,395.0
72.0,411.0
73.0,434.0
74.0,411.0
75.0,421.0
76.0,467.0
77.0,479.0
78.0,454.0
79.0,445.0
80.0,426.0
81.0,444.0
82.0,426.0
83.0,432.0
84.0,438.0
85.0,407.0
86.0,455.0
87.0,432.0
88.0,465.0
89.0,449.0
90.0,468.0
91.0,469.0
92.0,483.0
93.0,464.0
94.0,443.0
95.0,457.0
96.0,465.0
97.0,471.0
98.0,444.0
99.0,453.0
100.0,444.0
101.0,459.0
102.0,471.0
103.0,479.0
104.0,466.0
105.0,483.0
106.0,461.0
107.0,457.0
108.0,506.0
109.0,444.0
110.0,460.0
111.0,517.0
112.0,485.0
113.0,493.0
114.0,505.0
115.0,486.0
116.0,496.0
117.0,499.0
118.0,493.0
119.0,486.0
120.0,507.0
121.0,505.0
122.0,516.0
123.0,506.0
124.0,502.0
125.0,505.0
126.0,521.0
127.0,516.0
128.0,506.0
129.0,527.0
130.0,520.0
131.0,517.0
132.0,535.0
133.0,561.0
134.0,535.0
135.0,548.0
136.0,542.0
137.0,518.0
138.0,530.0
139.0,527.0
140.0,535.0
141.0,558.0
142.0,563.0
143.0,541.0
144.0,562.0
145.0,545.0
146.0,533.0
147.0,553.0
148.0,524.0
149.0,543.0
150.0,570.0
151.0,555.0
152.0,546.0
153.0,576.0
154.0,580.0
155.0,550.0
156.0,553.0
157.0,560.0
158.0,543.0
159.0,586.0
160.0,558.0
161.0,581.0
162.0,588.0
163.0,564.0
164.0,604.0
165.0,598.0
166.0,604.0
167.0,720.0
168.0,830.0
169.0,824.0
170.0,718.0
171.0,590.0
172.0,578.0
173.0,562.0
174.0,543.0
175.0,588.0
176.0,578.0
177.0,592.0
178.0,569.0
179.0,578.0
180.0,575.0
181.0,587.0
182.0,573.0
183.0,606.0
184.0,585.0
185.0,596.0
186.0,592.0
187.0,601.0
188.0,624.0
189.0,616.0
190.0,614.0
191.0,647.0
192.0,663.0
193.0,687.0
194.0,711.0
195.0,927.0
196.0,1471.0
197.0,2974.0
198.0,5667.0
199.0,6105.0
200.0,3009.0
201.0,967.0
202.0,683.0
203.0,679.0
204.0,632.0
205.0,617.0
206.0,598.0
207.0,622.0
208.0,607.0
209.0,614.0
210.0,630.0
211.0,591.0
212.0,651.0
213.0,613.0
214.0,599.0
215.0,633.0
216.0,608.0
217.0,617.0
218.0,653.0
219.0,623.0
220.0,616.0
221.0,624.0
222.0,655.0
223.0,627.0
224.0,649.0
225.0,639.0
226.0,664.0
227.0,669.0
228.0,673.0
229.0,668.0
230.0,698.0
231.0,741.0
232.0,864.0
233.0,1220.0
234.0,2261.0
235.0,3583.0
236.0,3119.0
237.0,1465.0
238.0,761.0
239.0,684.0
240.0,647.0
241.0,667.0
242.0,658.0
243.0,627.0
244.0,668.0
245.0,668.0
246.0,633.0
247.0,660.0
248.0,637.0
249.0,666.0
250.0,650.0
251.0,683.0
252.0,640.0
253.0,660.0
254.0,657.0
255.0,656.0
256.0,669.0
257.0,662.0
258.0,645.0
259.0,663.0
260.0,676.0
261.0,674.0
262.0,665.0
263.0,678.0
264.0,681.0
265.0,693.0
266.0,698.0
267.0,672.0
268.0,689.0
269.0,662.0
270.0,700.0
271.0,691.0
272.0,713.0
273.0,727.0
274.0,772.0
275.0,777.0
276.0,793.0
277.0,819.0
278.0,787.0
279.0,839.0
280.0,880.0
281.0,939.0
282.0,1075.0
283.0,1315.0
284.0,1869.0
285.0,3455.0
286.0,7359.0
287.0,12923.0
288.0,12093.0
289.0,5369.0
290.0,1492.0
291.0,875.0
292.0,774.0
293.0,722.0
294.0,725.0
295.0,724.0
296.0,715.0
297.0,708.0
298.0,737.0
299.0,721.0
300.0,718.0
301.0,695.0
302.0,724.0
303.0,700.0
304.0,728.0
305.0,713.0
306.0,702.0
307.0,699.0
308.0,712.0
309.0,726.0
310.0,710.0
311.0,743.0
312.0,727.0
313.0,716.0
314.0,728.0
315.0,715.0
316.0,708.0
317.0,704.0
318.0,711.0
319.0,734.0
320.0,713.0
321.0,733.0
322.0,751.0
323.0,739.0
324.0,767.0
325.0,753.0
326.0,760.0
