0.0,19.0
1.0,44.0
2.0,45.0
3.0,23.0
4.0,41.0
5.0,39.0
6.0,23.0
7.0,29.0
8.0,25.0
9.0,23.0
10.0,26.0
11.0,32.0
12.0,27.0
13.0,28.0
14.0,28.0
15.0,32.0
16.0,40.0
17.0,29.0
18.0,38.0
19.0,39.0
20.0,53.0
21.0,54.0
22.0,64.0
23.0,68.0
24.0,65.0
25.0,50.0
26.0,73.0
27.0,58.0
28.0,50.0
29.0,64.0
30.0,68.0
31.0,62.0
32.0,34.0
33.0,61.0
34.0,55.0
35.0,74.0
36.0,86.0
37.0,99.0
38.0,92.0
39.0,77.0
40.0,100.0
41.0,115.0
42.0,104.0
43.0,74.0
44.0,81.0
45.0,86.0
46.0,103.0
47.0,95.0
48.0,76.0
49.0,103.0
50.0,92.0
51.0,80.0
52.0,88.0
53.0,104.0
54.0,90.0
55.0,118.0
56.0,92.0
57.0,83.0
58.0,88.0
59.0,84.0
60.0,130.0
61.0,166.0
62.0,179.0
63.0,189.0
64.0,182.0
65.0,120.0
66.0,101.0
67.0,122.0
68.0,134.0
69.0,126.0
70.0,122.0
71.0,119.0
72.0,126.0
73.0,149.0
74.0,198.0
75.0,269.0
76.0,291.0
77.0,247.0
78.0,219.0
79.0,278.0
80.0,360.0
81.0,828.0
82.0,1801.0
83.0,1957.0
84.0,1254.0
85.0,1274.0
86.0,1571.0
87.0,976.0
88.0,562.0
89.0,717.0
90.0,1302.0
91.0,1417.0
92.0,707.0
93.0,281.0
94.0,222.0
95.0,301.0
96.0,905.0
97.0,1997.0
98.0,1713.0
99.0,814.0
100.0,850.0
101.0,1233.0
102.0,1090.0
103.0,668.0
104.0,874.0
105.0,1947.0
106.0,2868.0
107.0,2195.0
108.0,901.0
109.0,417.0
110.0,377.0
111.0,397.0
112.0,704.0
113.0,1857.0
114.0,3006.0
115.0,3060.0
116.0,2381.0
117.0,1198.0
118.0,429.0
119.0,385.0
120.0,407.0
121.0,562.0
122.0,1605.0
123.0,2991.0
124.0,2458.0
125.0,1456.0
126.0,1537.0
127.0,2320.0
128.0,2478.0
129.0,1256.0
130.0,510.0
131.0,388.0
132.0,652.0
133.0,2204.0
134.0,3778.0
135.0,2885.0
136.0,1131.0
137.0,749.0
138.0,1220.0
139.0,1758.0
140.0,2257.0
141.0,3194.0
142.0,2562.0
143.0,1121.0
144.0,670.0
145.0,1155.0
146.0,3504.0
147.0,4879.0
148.0,2900.0
149.0,915.0
150.0,505.0
151.0,396.0
152.0,505.0
153.0,1037.0
154.0,1792.0
155.0,2250.0
156.0,3219.0
157.0,3294.0
158.0,1694.0
159.0,991.0
160.0,2886.0
161.0,5628.0
162.0,4498.0
163.0,1631.0
164.0,666.0
165.0,791.0
166.0,876.0
167.0,984.0
168.0,867.0
169.0,783.0
170.0,1381.0
171.0,2387.0
172.0,2731.0
173.0,3376.0
174.0,3857.0
175.0,2532.0
176.0,2986.0
177.0,6421.0
178.0,6593.0
179.0,3233.0
180.0,1445.0
181.0,1233.0
182.0,1080.0
183.0,785.0
184.0,742.0
185.0,710.0
186.0,604.0
187.0,554.0
188.0,785.0
189.0,1903.0
190.0,3168.0
191.0,3269.0
192.0,4292.0
193.0,5107.0
194.0,5547.0
195.0,8562.0
196.0,8511.0
197.0,4810.0
198.0,2461.0
199.0,1119.0
200.0,715.0
201.0,811.0
202.0,759.0
203.0,679.0
204.0,704.0
205.0,718.0
206.0,820.0
207.0,1116.0
208.0,1420.0
209.0,2202.0
210.0,3960.0
211.0,4421.0
212.0,4454.0
213.0,6648.0
214.0,9515.0
215.0,10779.0
216.0,7031.0
217.0,2133.0
218.0,876.0
219.0,880.0
220.0,934.0
221.0,981.0
222.0,1166.0
223.0,1398.0
224.0,1355.0
225.0,1191.0
226.0,1038.0
227.0,906.0
228.0,927.0
229.0,909.0
230.0,1089.0
231.0,1884.0
232.0,4078.0
233.0,5322.0
234.0,5325.0
235.0,9363.0
236.0,14109.0
237.0,10496.0
238.0,3842.0
239.0,1653.0
240.0,1669.0
241.0,1536.0
242.0,1361.0
243.0,1306.0
244.0,1412.0
245.0,1370.0
246.0,1356.0
247.0,1557.0
248.0,1747.0
249.0,1494.0
250.0,964.0
251.0,694.0
252.0,694.0
253.0,957.0
254.0,1514.0
255.0,2816.0
256.0,5426.0
257.0,6211.0
258.0,8149.0
259.0,15414.0
260.0,13739.0
261.0,5101.0
262.0,1526.0
263.0,1219.0
264.0,1053.0
265.0,1263.0
266.0,1734.0
267.0,1663.0
268.0,1374.0
269.0,1671.0
270.0,1877.0
271.0,1964.0
272.0,2013.0
273.0,1884.0
274.0,1574.0
275.0,1391.0
276.0,1077.0
277.0,1012.0
278.0,1326.0
279.0,1624.0
280.0,2069.0
281.0,4560.0
282.0,8142.0
283.0,11823.0
284.0,15260.0
285.0,14744.0
286.0,11794.0
287.0,8067.0
288.0,3845.0
289.0,1895.0
290.0,1451.0
291.0,1172.0
292.0,1043.0
293.0,1168.0
294.0,1266.0
295.0,1232.0
296.0,1073.0
297.0,1023.0
298.0,1148.0
299.0,1496.0
300.0,1773.0
301.0,1781.0
302.0,1932.0
303.0,2043.0
304.0,1734.0
305.0,1341.0
306.0,1355.0
307.0,2303.0
308.0,5763.0
309.0,11776.0
310.0,15679.0
311.0,11741.0
312.0,7091.0
313.0,5247.0
314.0,3052.0
315.0,1918.0
316.0,1400.0
317.0,1361.0
318.0,1939.0
319.0,2064.0
320.0,1883.0
321.0,1764.0
322.0,1430.0
323.0,1130.0
324.0,1232.0
325.0,1409.0
326.0,1459.0
327.0,1542.0
328.0,1721.0
329.0,1609.0
330.0,1552.0
331.0,1697.0
332.0,1663.0
333.0,1307.0
334.0,1147.0
335.0,1429.0
336.0,3387.0
337.0,10322.0
338.0,17441.0
339.0,13008.0
340.0,5309.0
341.0,5165.0
342.0,4912.0
343.0,2594.0
344.0,1692.0
345.0,3187.0
346.0,10909.0
347.0,20779.0
348.0,15965.0
349.0,4908.0
350.0,2078.0
351.0,2174.0
352.0,2362.0
353.0,2346.0
354.0,2126.0
355.0,1793.0
356.0,1495.0
357.0,1175.0
358.0,1079.0
359.0,1214.0
360.0,1516.0
361.0,1771.0
362.0,1694.0
363.0,1397.0
364.0,1275.0
365.0,1448.0
366.0,3395.0
367.0,11133.0
368.0,16565.0
369.0,10660.0
370.0,3775.0
371.0,4397.0
372.0,5963.0
373.0,5015.0
374.0,3256.0
375.0,2487.0
376.0,2113.0
377.0,1899.0
378.0,1784.0
379.0,1571.0
380.0,1318.0
381.0,1268.0
382.0,1309.0
383.0,1399.0
384.0,1851.0
385.0,2504.0
386.0,2199.0
387.0,1434.0
388.0,1279.0
389.0,1198.0
390.0,1068.0
391.0,1258.0
392.0,1770.0
393.0,1885.0
394.0,1762.0
395.0,1750.0
396.0,1811.0
397.0,3175.0
398.0,8416.0
399.0,14267.0
400.0,13266.0
401.0,6657.0
402.0,2613.0
403.0,2824.0
404.0,4594.0
405.0,4093.0
406.0,2097.0
407.0,1429.0
408.0,1313.0
409.0,1049.0
410.0,848.0
411.0,991.0
412.0,1329.0
413.0,1658.0
414.0,1865.0
415.0,2052.0
416.0,2064.0
417.0,2272.0
418.0,2313.0
419.0,1984.0
420.0,1537.0
421.0,1341.0
422.0,1224.0
423.0,1297.0
424.0,1434.0
425.0,1416.0
426.0,1420.0
427.0,1592.0
428.0,1755.0
429.0,1861.0
430.0,3209.0
431.0,8024.0
432.0,11407.0
433.0,10479.0
